task_id,specification,functional_oracle,public_reference_rtl,bounded_temporal_contract,persistence_temporal_contract,progress_or_liveness_contract,protocol_or_ordering_contract,temporal_contract_explicit,native_temporal_assertion_scoring,formal_temporal_scoring,finite_trace_temporal_scoring,reference_trace_scoring,synthesis_contract_explicit,equivalence_contract_explicit,synthesis_scoring,post_synthesis_behavior_scoring,formal_equivalence_scoring,temporal_contract_without_property_or_formal,progress_contract_without_formal,equivalence_contract_without_formal_equivalence,synthesis_contract_without_synthesis,manual_review,evidence
cvdp_copilot_square_root_0003,cvdp_copilot_square_root_0003:input.prompt,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,"('bounded temporal contract: …--------| | 4 | Maximum Input | 15 | 3 | 3 | 5 cycles | Includes 3 iterations + 2 cycles for initialization and output assignment…', 'persistence temporal contract: …--- #### **Assumptions** 1. **Input Stability**: - The `num` input must remain stable while the computation is in progress. It will only be updated for the next input afte…', 'harness contains finite cycle/event-driven checks')"
cvdp_copilot_static_branch_predict_0001,cvdp_copilot_static_branch_predict_0001:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_static_branch_predict_0009,cvdp_copilot_static_branch_predict_0009:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_static_branch_predict_0013,cvdp_copilot_static_branch_predict_0013:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_static_branch_predict_0014,cvdp_copilot_static_branch_predict_0014:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_strobe_divider_0001,cvdp_copilot_strobe_divider_0001:input.prompt,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,"('bounded temporal contract: …| | `In_Ratio = 0, In_Valid = 1, Latency_g = 1` | `Out_Valid = 1` delayed by one cycle. | | `Out_Ready = 0` | `Out_Valid` remains high.…', 'protocol/ordering contract: …t proper reset behavior, and ensure that `Out_Valid` behaves as expected during backpressure (`Out_Ready` deasserted). Below are the detailed requirements and partial RTL c…', 'harness contains finite cycle/event-driven checks')"
cvdp_copilot_swizzler_0009,cvdp_copilot_swizzler_0009:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_swizzler_0014,cvdp_copilot_swizzler_0014:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_sync_lifo_0001,cvdp_copilot_sync_lifo_0001:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_sync_lifo_0010,cvdp_copilot_sync_lifo_0010:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_sync_serial_communication_0001,cvdp_copilot_sync_serial_communication_0001:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_sync_serial_communication_0014,cvdp_copilot_sync_serial_communication_0014:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_sync_serial_communication_0052,cvdp_copilot_sync_serial_communication_0052:input.prompt,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,True,"('bounded temporal contract: …alid transitions. ### Requirements: **Latency Increase:** Increase latency by 3 cycles to allow for area savings while maintaining performance. **Area Reduction:** T…', 'synthesis contract: …tx_rx` contains both sequential and combinational logic. The goal is to perform area optimization by modifying both the sequential and combinational logic components while retai…', 'equivalence contract: …odifying both the sequential and combinational logic components while retaining functional equivalence with the original module. Perform an area and timing optimization while ensuri…', 'synthesis scoring: …- Simulate # ---------------------------------------- def synth(): cmd = ""yosys -s /src/synth.tcl -l /code/rundir/synth.log"" return subprocess.run(cmd, she…', 'public reference RTL is present', 'harness contains finite cycle/event-driven checks')"
cvdp_copilot_thermostat_0001,cvdp_copilot_thermostat_0001:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_ttc_lite_0001,cvdp_copilot_ttc_lite_0001:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_unpacker_one_hot_0001,cvdp_copilot_unpacker_one_hot_0001:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_vending_machine_0001,cvdp_copilot_vending_machine_0001:input.prompt,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,"('bounded temporal contract: …ed coins meet or exceed `item_price`, the machine sets `dispense_item` high for one cycle, signaling that the item will be dispensed. - If excess coins were inserted,…', 'harness contains finite cycle/event-driven checks')"
cvdp_copilot_vga_controller_0001,cvdp_copilot_vga_controller_0001:input.prompt,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,"('bounded temporal contract: …IGH). - Step 3: `hsync` remains HIGH while displaying 640 pixels across one row(640 cycles) - Step 4: For each of the 640 clock cycles, the voltages on the `red`, `green`…', 'harness contains finite cycle/event-driven checks')"
cvdp_copilot_vga_controller_0006,cvdp_copilot_vga_controller_0006:input.prompt,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,"('bounded temporal contract: …ing `H_BACK-1`. Transition to `H_ACTIVE_STATE` and set `line_done` = `HIGH` for one cycle. **2. Complete the Vertical State Machine (`v_state`)**: - `V_ACTIVE_STATE`:…', 'harness contains finite cycle/event-driven checks')"
cvdp_copilot_vga_controller_0026,cvdp_copilot_vga_controller_0026:input.prompt,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,True,"('bounded temporal contract: …l equivalence with the original module. - The design latency remains unchanged (1 cycle). - The modifications result in a measurable reduction in area, specifically in…', 'synthesis contract: The module `vga_controller.sv` contains sequential logic. Perform an **area optimization** by focusing on modifying the sequential logic components. Ensure that: - The…', 'equivalence contract: …e sequential logic components. Ensure that: - The optimized design retains full functional equivalence with the original module. - The design latency remains unchanged (1 cycle). - T…', 'synthesis scoring: …- Simulate # ---------------------------------------- def synth(): cmd = ""yosys -s /src/synth.tcl -l /code/rundir/synth.log"" return subprocess.run(cmd, she…', 'public reference RTL is present', 'harness contains finite cycle/event-driven checks')"
cvdp_copilot_virtual2physical_tlb_0001,cvdp_copilot_virtual2physical_tlb_0001:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_wb2ahb_0001,cvdp_copilot_wb2ahb_0001:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_word_change_detector_0001,cvdp_copilot_word_change_detector_0001:input.prompt,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,"('bounded temporal contract: …es pulses for the following: - A word-level pulse (word_change_pulse) one clock cycle after any change is detected in data_in. - A pattern match pulse (pattern_match_pulse…', 'harness contains finite cycle/event-driven checks')"
cvdp_copilot_word_reducer_0001,cvdp_copilot_word_reducer_0001:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_word_reducer_0008,cvdp_copilot_word_reducer_0008:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
cvdp_copilot_write_buffer_merge_0001,cvdp_copilot_write_buffer_merge_0001:input.prompt,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,"('bounded temporal contract: …If `merged_data` holds `DATA1`, and `wr_data_in` provides `DATA2` on the next clock cycle, the updated `merged_data` should become `{DATA2, DATA1}`. ### Output Logic fo…', 'synthesis contract: …and base address logic, are already defined in the partial code. 3. Ensure the synthesizability and correctness of the module. ``` module write_buffer_merge #( parameter IN…', 'harness contains finite cycle/event-driven checks')"
cvdp_copilot_write_through_data_direct_mapped_cache_0012,cvdp_copilot_write_through_data_direct_mapped_cache_0012:input.prompt,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,"('harness contains finite cycle/event-driven checks',)"
